"","app_num","year","sic","class"
"6964",10574358,2006,46,"No"
"6965",10564118,2006,31,"No"
"6966",11418460,2006,46,"No"
"6967",10592174,2006,35,"Yes"
"6968",11451539,2006,56,"No"
"6969",11411674,2006,39,"Yes"
"6970",11428243,2006,35,"Yes"
"6971",11440887,2006,55,"No"
"6972",11422658,2006,39,"No"
"6973",11425433,2006,54,"No"
"6974",11511295,2006,35,"No"
"6975",11412409,2006,27,"Yes"
"6976",10538366,2006,46,"No"
"6977",11504862,2006,46,"Yes"
"6978",11430543,2006,52,"No"
"6979",10592824,2006,39,"No"
"6980",11415900,2006,40,"Yes"
"6981",11567716,2006,27,"Yes"
"6982",11458412,2006,43,"Yes"
"6983",11343657,2006,36,"Yes"
"6984",11618398,2006,55,"Yes"
"6985",10580737,2006,26,"No"
"6986",11580293,2006,29,"No"
"6987",11442876,2006,43,"Yes"
"6988",11444422,2006,17,"No"
"6989",11580298,2006,52,"Yes"
"6990",11277342,2006,56,"No"
"6991",11505010,2006,27,"Yes"
"6992",10578103,2006,38,"No"
"6993",10585174,2006,46,"No"
"6994",11503344,2006,29,"No"
"6995",11362166,2006,46,"No"
"6996",10569225,2006,17,"Yes"
"6997",11610785,2006,38,"No"
"6998",11391238,2006,46,"No"
"6999",11402462,2006,54,"No"
"7000",11357412,2006,14,"Yes"
"7001",11356572,2006,31,"inv"
"7002",10577689,2006,54,"No"
"7003",11639027,2006,16,"No"
"7004",11421741,2006,55,"No"
"7005",11556103,2006,30,"No"
"7006",11373428,2006,21,"No"
"7007",11472789,2006,55,"Yes"
"7008",11478441,2006,55,"Yes"
"7009",11333210,2006,27,"Yes"
"7010",11557827,2006,43,"Yes"
"7011",11604154,2006,55,"still"
"7012",11401718,2006,55,"No"
"7013",11414924,2006,39,"No"
"7014",11580165,2006,43,"Yes"
"7015",11593941,2006,40,"No"
"7016",11490176,2006,27,"Yes"
"7017",11643516,2006,40,"Yes"
"7018",11527376,2006,55,"No"
"7019",11598525,2006,38,"the"
"7020",11402129,2006,35,"Yes"
"7021",11277883,2006,43,"Yes"
"7022",11325554,2006,56,"No"
"7023",11558102,2006,36,"No"
"7024",11613249,2006,55,"No"
"7025",11360633,2006,21,"No"
"7026",11551940,2006,43,"Yes"
"7027",10568011,2006,20,"No"
"7028",11421865,2006,35,"Yes"
"7029",11589629,2006,46,"No"
"7030",11461820,2006,54,"No"
"7031",11333216,2006,42,"Yes"
"7032",11562531,2006,27,"Yes"
"7033",11635479,2006,56,"No"
"7034",11510395,2006,36,"Yes"
"7035",11545341,2006,16,"No"
"7036",11537210,2006,21,"No"
"7037",11373579,2006,55,"Yes"
"7038",11592011,2006,43,"Yes"
"7039",11483648,2006,54,"Yes"
"7040",11629569,2006,56,"No"
"7041",11448146,2006,55,"No"
"7042",11530375,2006,21,"Yes"
"7043",11584202,2006,14,"No"
"7044",11414777,2006,55,"Yes"
"7045",11404879,2006,14,"Yes"
"7046",11455849,2006,17,"Yes"
"7047",11585670,2006,21,"No"
"7048",11278448,2006,54,"No"
"7049",11425640,2006,56,"in"
"7050",11616099,2006,43,"Yes"
"7051",11524795,2006,51,"No"
"7052",11416145,2006,2,"No"
"7053",11330833,2006,39,"Yes"
"7054",11460351,2006,21,"No"
"7055",11594397,2006,27,"No"
"7056",11431231,2006,21,"Yes"
"7057",11642321,2006,35,"No"
"7058",10562267,2006,36,"Yes"
"7059",11507452,2006,30,"the"
"7060",11395324,2006,43,"Yes"
"7061",11400586,2006,55,"No"
"7062",11376507,2006,30,"No"
"7063",10538555,2006,43,"Yes"
"7064",11445473,2006,36,"Yes"
"7065",11545013,2006,43,"No"
"7066",10597890,2006,36,"No"
"7067",11396958,2006,55,"No"
"7068",11527480,2006,36,"No"
"7069",11524451,2006,55,"Yes"
"7070",11645884,2006,17,"No"
"7071",11308633,2006,40,"No"
"7072",11581882,2006,15,"Yes"
"7073",11389897,2006,30,"No"
"7074",11584740,2006,15,"No"
"7075",10541351,2006,46,"Yes"
"7076",11369001,2006,46,"Yes"
"7077",11365110,2006,55,"No"
"7078",11553620,2006,14,"No"
"7079",11647824,2006,56,"Yes"
"7080",11541644,2006,42,"No"
"7081",11532516,2006,54,"Yes"
"7082",11468151,2006,27,"Yes"
"7083",11437559,2006,24,"the"
"7084",11392024,2006,14,"No"
"7085",11309481,2006,35,"Yes"
"7086",11579697,2006,43,"Yes"
"7087",11376246,2006,25,"Yes"
"7088",11455320,2006,54,"No"
"7089",11580957,2006,52,"Yes"
"7090",11421411,2006,56,"No"
"7091",11394897,2006,39,"No"
"7092",11480647,2006,21,"No"
"7093",11276532,2006,56,"No"
"7094",11358209,2006,56,"No"
"7095",11436916,2006,27,"No"
"7096",11603133,2006,36,"No"
"7097",11565060,2006,30,"No"
"7098",11586029,2006,56,"Yes"
"7099",11507726,2006,36,"Yes"
"7100",11324896,2006,31,"Yes"
"7101",11443544,2006,14,"No"
"7102",11385227,2006,43,"No"
"7103",11505748,2006,56,"Yes"
"7104",10548990,2006,46,"No"
"7105",11564810,2006,46,"Yes"
"7106",11487095,2006,40,"Yes"
"7107",11587953,2006,29,"No"
"7108",11601589,2006,21,"No"
"7109",10569462,2006,7,"Yes"
"7110",11395772,2006,43,"Yes"
"7111",11528910,2006,26,"No"
"7112",11307611,2006,17,"No"
"7113",10596911,2006,21,"No"
"7114",11307078,2006,56,"No"
"7115",11537358,2006,54,"No"
"7116",11540945,2006,27,"No"
"7117",11404188,2006,43,"the"
"7118",11591502,2006,31,"No"
"7119",11526793,2006,55,"Yes"
"7120",11386190,2006,21,"No"
"7121",11406909,2006,42,"No"
"7122",11413788,2006,43,"pat"
"7123",11428977,2006,24,"No"
"7124",11588166,2006,55,"No"
"7125",11564467,2006,15,"Yes"
"7126",11445293,2006,56,"No"
"7127",11391612,2006,29,"No"
"7128",11400355,2006,30,"Yes"
"7129",11448648,2006,30,"No"
"7130",11488697,2006,35,"mode"
"7131",11327484,2006,55,"Yes"
"7132",11639033,2006,52,"No"
"7133",11502408,2006,56,"Yes"
"7134",11417422,2006,55,"Yes"
"7135",11414445,2006,55,"No"
"7136",11433031,2006,39,"Yes"
"7137",11414246,2006,14,"No"
"7138",11598143,2006,30,"Yes"
"7139",11555913,2006,29,"No"
"7140",10564506,2006,29,"No"
"7141",11617236,2006,40,"Yes"
"7142",11451858,2006,35,"test"
"7143",11325582,2006,43,"No"
"7144",10599204,2006,56,"No"
"7145",11361382,2006,46,"No"
"7146",11470368,2006,55,"No"
"7147",11361986,2006,21,"No"
"7148",11510563,2006,55,"Yes"
"7149",10583944,2006,25,"No"
"7150",11608601,2006,27,"Yes"
"7151",11351751,2006,21,"No"
"7152",11414163,2006,25,"No"
"7153",11647493,2006,43,"Yes"
"7154",11356923,2006,52,"No"
"7155",11364500,2006,56,"No"
"7156",11277042,2006,43,"Yes"
"7157",11429694,2006,55,"Yes"
"7158",11381122,2006,25,"No"
"7159",11612748,2006,54,"No"
"7160",11595791,2006,35,"Yes"
"7161",11583687,2006,43,"Yes"
"7162",11520949,2006,55,"Yes"
"7163",11365546,2006,8,"Yes"
"7164",11353310,2006,6,"Yes"
"7165",11518792,2006,27,"No"
"7166",11345773,2006,36,"No"
"7167",11370166,2006,35,"Yes"
"7168",11433206,2006,8,"No"
"7169",10554438,2006,54,"No"
"7170",11643173,2006,24,"No"
"7171",11445664,2006,36,"No"
"7172",11497006,2006,43,"No"
"7173",11562937,2006,39,"No"
"7174",11486851,2006,56,"No"
"7175",11355426,2006,55,"Yes"
"7176",11610648,2006,56,"No"
"7177",11359791,2006,27,"Yes"
"7178",11602793,2006,27,"Yes"
"7179",11547306,2006,17,"Yes"
"7180",11458173,2006,15,"No"
"7181",10553929,2006,55,"No"
"7182",11276538,2006,43,"."
"7183",11437570,2006,43,"No"
"7184",11511789,2006,36,"Yes"
"7185",11367083,2006,30,"No"
"7186",11276339,2006,43,"No"
"7187",10566636,2006,21,"No"
"7188",11308091,2006,31,"Yes"
"7189",11463048,2006,55,"Yes"
"7190",11420124,2006,25,"No"
"7191",11336925,2006,55,"Yes"
"7192",11508080,2006,52,"No"
"7193",11331656,2006,43,"Yes"
"7194",11504399,2006,55,"Yes"
"7195",11444038,2006,21,"No"
"7196",11515731,2006,35,"No"
"7197",11494109,2006,16,"No"
"7198",11438293,2006,46,"No"
"7199",10571725,2006,55,"No"
"7200",11635773,2006,21,"No"
"7201",11478111,2006,21,"No"
"7202",10588403,2006,29,"No"
"7203",11454289,2006,46,"No"
"7204",10587784,2006,56,"No"
"7205",11617715,2006,17,"No"
"7206",11429664,2006,24,"No"
"7207",11544931,2006,43,"Yes"
"7208",11355435,2006,55,"No"
"7209",11352625,2006,26,"No"
"7210",11306624,2006,35,"Yes"
"7211",11555477,2006,38,"No"
"7212",11430677,2006,55,"No"
"7213",11442873,2006,35,"Yes"
"7214",11517153,2006,21,"No"
"7215",11518458,2006,56,"the"
"7216",11471710,2006,36,"No"
"7217",11445897,2006,17,"No"
"7218",11587755,2006,8,"related"
"7219",11427577,2006,55,"No"
"7220",11564247,2006,56,"No"
"7221",11563644,2006,32,"No"
"7222",11501023,2006,27,"No"
"7223",11417570,2006,55,"Yes"
"7224",11527900,2006,14,"Yes"
"7225",10564584,2006,30,"Yes"
"7226",11532163,2006,47,"Yes"
"7227",11444611,2006,40,"No"
"7228",11414259,2006,43,"Yes"
"7229",11443801,2006,13,"No"
"7230",11368689,2006,43,"Yes"
"7231",11499700,2006,43,"No"
"7232",11640760,2006,55,"Yes"
"7233",11512991,2006,55,"pat"
"7234",11464428,2006,15,"No"
"7235",11327771,2006,56,"No"
"7236",11308948,2006,39,"Yes"
"7237",10594862,2006,43,"Yes"
"7238",11556600,2006,56,"No"
"7239",11444099,2006,36,"average"
"7240",11404307,2006,55,"No"
"7241",11452098,2006,56,"Yes"
"7242",11458935,2006,24,"No"
"7243",11457907,2006,25,"the"
"7244",11599577,2006,54,"Yes"
"7245",11515542,2006,25,"Yes"
"7246",11390080,2006,27,"No"
"7247",11486850,2006,39,"No"
"7248",11342663,2006,14,"does"
"7249",11452394,2006,54,"No"
"7250",11512766,2006,46,"No"
"7251",11340758,2006,21,"No"
"7252",11451819,2006,56,"No"
"7253",11546550,2006,43,"Yes"
"7254",11473240,2006,30,"review"
"7255",11540920,2006,56,"Yes"
"7256",11449423,2006,52,"No"
"7257",11549413,2006,27,"Yes"
"7258",11514656,2006,54,"No"
"7259",10573260,2006,26,"No"
"7260",11534409,2006,30,"No"
"7261",11498063,2006,55,"No"
"7262",11387144,2006,36,"Yes"
"7263",11346603,2006,27,"No"
"7264",11490359,2006,40,"Yes"
"7265",11504471,2006,27,"No"
"7266",11581599,2006,21,"No"
"7267",11495716,2006,43,"No"
"7268",11600421,2006,46,"Yes"
"7269",11306873,2006,21,"No"
"7270",11530210,2006,11,"No"
"7271",11506843,2006,38,"Yes"
"7272",10552233,2006,13,"Yes"
"7273",11335773,2006,55,"Yes"
"7274",10563974,2006,55,"No"
"7275",11402879,2006,52,"No"
"7276",11426142,2006,29,"No"
"7277",11551467,2006,31,"No"
"7278",10563136,2006,52,"Yes"
"7279",10575407,2006,56,"No"
"7280",11444680,2006,30,"Yes"
"7281",11586251,2006,27,"Yes"
"7282",11426706,2006,27,"Yes"
"7283",11457753,2006,29,"Yes"
"7284",11643588,2006,21,"No"
"7285",11350311,2006,21,"No"
"7286",11403540,2006,21,"No"
"7287",11423168,2006,56,"No"
"7288",10581129,2006,21,"No"
"7289",10559164,2006,36,"No"
"7290",11385619,2006,55,"Yes"
"7291",11418572,2006,25,"No"
"7292",11641772,2006,17,"No"
"7293",11646934,2006,27,"No"
"7294",11403013,2006,55,"No"
"7295",11489799,2006,54,"Yes"
"7296",11547247,2006,43,"No"
"7297",11559894,2006,27,"No"
"7298",10581560,2006,30,"No"
"7299",11418186,2006,56,"No"
"7300",11640279,2006,25,"Yes"
"7301",11542472,2006,29,"No"
"7302",11363626,2006,36,"No"
"7303",10536892,2006,46,"No"
"7304",11471452,2006,56,"No"
"7305",11378942,2006,30,"No"
"7306",10545966,2006,36,"No"
"7307",11437811,2006,36,"Yes"
"7308",11641994,2006,42,"Yes"
"7309",11392213,2006,27,"inv"
"7310",11547237,2006,25,"Yes"
"7311",10573182,2006,56,"No"
"7312",11492203,2006,21,"No"
"7313",10533672,2006,21,"No"
"7314",11344439,2006,38,"Yes"
"7315",11403499,2006,27,"Yes"
"7316",11520783,2006,35,"Yes"
"7317",11645834,2006,21,"Yes"
"7318",11324486,2006,56,"No"
"7319",11479381,2006,55,"Yes"
"7320",11580628,2006,43,"No"
"7321",11368371,2006,15,"No"
"7322",11591616,2006,35,"Yes"
"7323",11411550,2006,30,"Yes"
"7324",11438602,2006,29,"No"
"7325",11404590,2006,55,"Yes"
"7326",11472592,2006,25,"No"
"7327",11538807,2006,56,"No"
"7328",11523355,2006,56,"No"
"7329",10583540,2006,55,"No"
"7330",11566985,2006,27,"Yes"
"7331",11555722,2006,43,"No"
"7332",10597481,2006,25,"No"
"7333",11569218,2006,56,"Yes"
"7334",11589915,2006,11,"No"
"7335",11614990,2006,43,"Yes"
"7336",11465776,2006,35,"Yes"
"7337",10558174,2006,31,"No"
"7338",11526782,2006,52,"Yes"
"7339",11500136,2006,31,"No"
"7340",11567549,2006,27,"."
"7341",11329592,2006,27,"Yes"
"7342",11448867,2006,27,"No"
"7343",11338974,2006,29,"No"
"7344",11544807,2006,56,"No"
"7345",11518123,2006,29,"in"
"7346",11382007,2006,56,"No"
"7347",10592802,2006,55,"No"
"7348",11598931,2006,8,"No"
"7349",11327439,2006,36,"No"
"7350",11374891,2006,55,"Yes"
"7351",10574793,2006,16,"No"
"7352",11308484,2006,14,"No"
"7353",11589085,2006,43,"bias"
"7354",11607748,2006,40,"No"
"7355",11522359,2006,56,"No"
"7356",11609275,2006,35,"Yes"
"7357",11428261,2006,55,"Yes"
"7358",11542445,2006,55,"No"
"7359",11278700,2006,30,"Yes"
"7360",11456378,2006,30,"Yes"
"7361",11538828,2006,55,"No"
"7362",11643839,2006,29,"No"
"7363",11354398,2006,27,"Yes"
"7364",11473294,2006,56,"No"
"7365",11580461,2006,56,"Yes"
"7366",11409497,2006,27,"No"
"7367",11454501,2006,26,"Yes"
"7368",11503437,2006,6,"No"
"7369",11603812,2006,6,"Yes"
"7370",11490101,2006,27,"Yes"
"7371",11388845,2006,56,"No"
"7372",11526979,2006,25,"No"
"7373",11360722,2006,27,"Yes"
"7374",11511677,2006,27,"Yes"
"7375",10576065,2006,43,"No"
"7376",11527475,2006,36,"in"
"7377",11498851,2006,39,"No"
"7378",11360894,2006,46,"No"
"7379",11471009,2006,43,"Yes"
"7380",10564728,2006,38,"No"
"7381",11606085,2006,43,"Yes"
"7382",11581182,2006,13,"Yes"
"7383",11401749,2006,55,"No"
"7384",11401531,2006,32,"No"
"7385",11491475,2006,27,"No"
"7386",11500907,2006,55,"Yes"
"7387",11402387,2006,35,"Yes"
"7388",11558096,2006,21,"Yes"
"7389",10558118,2006,56,"No"
"7390",10569378,2006,25,"substr"
"7391",11487845,2006,31,"No"
"7392",11552189,2006,30,"No"
"7393",11491445,2006,30,"Yes"
"7394",11475684,2006,55,"Yes"
"7395",11349163,2006,43,"No"
"7396",11590035,2006,35,"in"
"7397",11421111,2006,43,"Yes"
"7398",11635256,2006,30,"No"
"7399",11330058,2006,27,"Yes"
"7400",11445693,2006,46,"No"
"7401",11548565,2006,55,"Yes"
"7402",11334011,2006,21,"No"
"7403",11647232,2006,30,"No"
"7404",11387151,2006,56,"Yes"
"7405",11439531,2006,43,"Yes"
"7406",11388910,2006,54,"Yes"
"7407",11463237,2006,14,"No"
"7408",11377726,2006,54,"No"
"7409",11635412,2006,52,"No"
"7410",11432077,2006,27,"Yes"
"7411",11338536,2006,36,"No"
"7412",11461733,2006,36,"No"
"7413",11416374,2006,35,"Yes"
"7414",11423970,2006,21,"Yes"
"7415",11330557,2006,43,"the"
"7416",11539749,2006,36,"Yes"
"7417",11373619,2006,39,"No"
"7418",11335284,2006,54,"No"
"7419",10567428,2006,21,"Yes"
"7420",11500674,2006,49,"No"
"7421",11600487,2006,56,"No"
"7422",11456924,2006,39,"No"
"7423",11551354,2006,56,"No"
"7424",10586363,2006,35,"Yes"
"7425",11362338,2006,36,"No"
"7426",11401649,2006,29,"Yes"
"7427",11499190,2006,55,"Yes"
"7428",11643184,2006,27,"No"
"7429",11612160,2006,39,"No"
"7430",11431353,2006,27,"No"
"7431",11328554,2006,56,"No"
"7432",10546027,2006,35,"Yes"
"7433",11328424,2006,56,"Yes"
"7434",11370595,2006,36,"Yes"
"7435",11356580,2006,36,"No"
"7436",11519277,2006,27,"Yes"
"7437",11547136,2006,8,"Yes"
"7438",11610716,2006,54,"No"
"7439",11546161,2006,43,"Yes"
"7440",11606683,2006,27,"Yes"
"7441",11348194,2006,27,"No"
"7442",11636706,2006,56,"Yes"
"7443",11400927,2006,26,"Yes"
"7444",11398410,2006,54,"Yes"
"7445",11370872,2006,46,"No"
"7446",11424054,2006,46,"No"
"7447",11476160,2006,43,"Yes"
"7448",11635411,2006,7,"Yes"
"7449",11403769,2006,46,"No"
"7450",11583344,2006,55,"No"
"7451",11427941,2006,56,"No"
"7452",11500202,2006,13,"Yes"
"7453",11324072,2006,36,"Yes"
"7454",11640953,2006,43,"No"
"7455",11439163,2006,27,"No"
"7456",11402555,2006,43,"region"
"7457",11348558,2006,55,"processing"
"7458",11521629,2006,56,"No"
"7459",11517387,2006,27,"Yes"
"7460",11427949,2006,56,"the"
"7461",11607773,2006,36,"Yes"
"7462",11376663,2006,56,"Yes"
"7463",10590968,2006,43,"Yes"
"7464",10535583,2006,56,"No"
"7465",11534260,2006,36,"power"
"7466",11541012,2006,27,"#NAME?"
"7467",11529249,2006,21,"No"
"7468",11360699,2006,55,"Yes"
"7469",11495161,2006,56,"No"
"7470",11353639,2006,43,"Yes"
"7471",11599932,2006,43,"this"
"7472",11349637,2006,36,"Yes"
"7473",11359814,2006,43,"Yes"
"7474",11500156,2006,36,"Yes"
"7475",11487274,2006,56,"Yes"
"7476",10582408,2006,36,"No"
"7477",11331689,2006,56,"se"
"7478",11602538,2006,38,"No"
"7479",11417211,2006,55,"Yes"
"7480",11511061,2006,35,"No"
"7481",11464990,2006,43,"No"
"7482",11408956,2006,55,"Yes"
"7483",11353449,2006,21,"Yes"
"7484",11404709,2006,46,"No"
"7485",11412916,2006,36,"Yes"
"7486",11384005,2006,35,"No"
"7487",11640901,2006,43,"Yes"
"7488",11415464,2006,21,"No"
"7489",11566507,2006,38,"the"
"7490",11600619,2006,27,"in"
"7491",11381764,2006,56,"No"
"7492",10586709,2006,24,"No"
"7493",11429763,2006,24,"No"
"7494",11599355,2006,43,"Yes"
"7495",11637098,2006,35,"Yes"
"7496",11395977,2006,38,"No"
"7497",11389836,2006,55,"Yes"
"7498",11408281,2006,43,"sem"
"7499",11526359,2006,39,"Yes"
"7500",11422266,2006,56,"No"
"7501",11420051,2006,54,"Yes"
"7502",11438971,2006,26,"No"
"7503",11480679,2006,27,"No"
"7504",11639228,2006,43,"Yes"
"7505",11341046,2006,38,"No"
"7506",11595982,2006,32,"No"
"7507",11388153,2006,55,"Yes"
"7508",11582498,2006,56,"No"
"7509",11612219,2006,54,"No"
"7510",11382952,2006,52,"No"
"7511",11354382,2006,55,"Yes"
"7512",11464636,2006,30,"Yes"
"7513",11636580,2006,36,"Yes"
"7514",11361819,2006,36,"Yes"
"7515",11606545,2006,35,"Yes"
"7516",11402562,2006,24,"No"
"7517",11593114,2006,54,"No"
"7518",11461620,2006,30,"Yes"
"7519",11469716,2006,35,"Yes"
"7520",11327037,2006,56,"No"
"7521",11340236,2006,43,"No"
"7522",11593703,2006,56,"No"
"7523",10588388,2006,25,"No"
"7524",11643801,2006,39,"Yes"
"7525",11443377,2006,36,"Yes"
"7526",11390669,2006,46,"Yes"
"7527",11412832,2006,38,"No"
"7528",11561856,2006,21,"No"
"7529",11644943,2006,55,"Yes"
"7530",11453960,2006,39,"Yes"
"7531",11339013,2006,56,"No"
"7532",11399429,2006,21,"No"
"7533",11582398,2006,13,"Yes"
"7534",10576940,2006,30,"Yes"
"7535",11461529,2006,26,"Yes"
"7536",11635560,2006,55,"No"
"7537",11427024,2006,27,"Yes"
"7538",11444640,2006,35,"Yes"
"7539",10545607,2006,35,"No"
"7540",11560412,2006,55,"Yes"
"7541",11633859,2006,56,"Yes"
"7542",11467514,2006,36,"No"
"7543",11609078,2006,36,"No"
"7544",11417926,2006,55,"Yes"
"7545",11361249,2006,43,"Yes"
"7546",11585025,2006,56,"Yes"
"7547",11476994,2006,25,"Yes"
"7548",11423731,2006,52,"No"
"7549",11409233,2006,26,"Yes"
"7550",11561139,2006,54,"No"
"7551",11326633,2006,7,"Yes"
"7552",11544540,2006,46,"No"
"7553",11473055,2006,54,"No"
"7554",10551393,2006,30,"No"
"7555",10581983,2006,8,"No"
"7556",11438785,2006,36,"Yes"
"7557",11430890,2006,54,"Yes"
"7558",11409945,2006,36,"Yes"
"7559",11378100,2006,26,"No"
"7560",11385089,2006,31,"No"
"7561",11332166,2006,17,"No"
"7562",11346641,2006,42,"Yes"
"7563",11630466,2006,29,"No"
"7564",11401300,2006,40,"Yes"
"7565",11330845,2006,54,"No"
"7566",11351791,2006,32,"No"
"7567",11410057,2006,35,"Yes"
"7568",11545341,2006,16,"Yes"
"7569",11369400,2006,31,"No"
"7570",11444903,2006,7,"No"
"7571",11425145,2006,17,"No"
"7572",11603812,2006,6,"No"
"7573",11465604,2006,31,"No"
"7574",11370337,2006,15,"No"
"7575",11585840,2006,52,"Yes"
"7576",11340255,2006,40,"Yes"
"7577",11353039,2006,32,"Yes"
"7578",11395602,2006,35,"Yes"
"7579",11502449,2006,52,"No"
"7580",11324660,2006,24,"No"
"7581",11370269,2006,16,"Yes"
"7582",10580114,2006,40,"No"
"7583",11496502,2006,6,"fuel"
"7584",10580991,2006,13,"a"
"7585",11554782,2006,40,"Yes"
"7586",11494807,2006,40,"the"
"7587",10576763,2006,35,"Yes"
"7588",11584473,2006,35,"Yes"
"7589",10564064,2006,1,"No"
"7590",11233605,2005,17,"Yes"
"7591",11202597,2005,36,"Yes"
"7592",11220506,2005,40,"Yes"
"7593",10557608,2005,11,"Yes"
"7594",11176746,2005,31,"Yes"
"7595",11237407,2005,27,"Yes"
"7596",11322723,2005,43,"Yes"
"7597",11290698,2005,46,"No"
"7598",11223994,2005,17,"No"
"7599",11274586,2005,56,"var"
"7600",11312689,2005,56,"No"
"7601",11157383,2005,21,"No"
"7602",11044482,2005,31,"No"
"7603",11071145,2005,55,"No"
"7604",11282561,2005,56,"does"
"7605",10538261,2005,17,"No"
"7606",11268865,2005,54,"No"
"7607",11035608,2005,36,"Yes"
"7608",11135396,2005,43,"No"
"7609",10561515,2005,55,"No"
"7610",11103972,2005,31,"No"
"7611",11155074,2005,21,"No"
"7612",11241360,2005,54,"No"
"7613",11179514,2005,21,"No"
"7614",11079170,2005,46,"Yes"
"7615",10526196,2005,56,"No"
"7616",11268243,2005,39,"No"
"7617",11146686,2005,27,"Yes"
"7618",11180836,2005,21,"Yes"
"7619",11084879,2005,56,"No"
"7620",11038315,2005,43,"Yes"
"7621",11170802,2005,43,"No"
"7622",11047390,2005,54,"Yes"
"7623",10560358,2005,27,"No"
"7624",11304714,2005,56,"the"
"7625",11242211,2005,55,"No"
"7626",11085866,2005,43,"Yes"
"7627",10538289,2005,27,"in"
"7628",11193088,2005,30,"Yes"
"7629",11230469,2005,55,"Yes"
"7630",11220574,2005,27,"Yes"
"7631",11162613,2005,56,"No"
"7632",11133168,2005,54,"No"
"7633",11258888,2005,54,"but"
"7634",10560916,2005,27,"No"
"7635",11157229,2005,43,"Yes"
"7636",11169333,2005,25,"No"
"7637",11118880,2005,27,"No"
"7638",10540537,2005,51,"No"
"7639",10544004,2005,30,"No"
"7640",10524430,2005,27,"No"
"7641",11195451,2005,56,"No"
"7642",11196703,2005,43,"Yes"
"7643",10555791,2005,21,"No"
"7644",10537997,2005,31,"No"
"7645",10907582,2005,35,"Yes"
"7646",10502329,2005,46,"No"
"7647",11286731,2005,25,"No"
"7648",11177551,2005,25,"No"
"7649",11123802,2005,36,"Yes"
"7650",11323983,2005,38,"Yes"
"7651",11149550,2005,55,"Yes"
"7652",11043231,2005,16,"No"
"7653",11159409,2005,27,"No"
"7654",11074669,2005,27,"No"
"7655",11113015,2005,56,"Yes"
"7656",11148788,2005,56,"."
"7657",11219866,2005,16,"Yes"
"7658",11268345,2005,20,"No"
"7659",11170107,2005,42,"Yes"
"7660",11184778,2005,21,"No"
"7661",11049698,2005,21,"Yes"
"7662",11314930,2005,16,"No"
"7663",10511678,2005,16,"No"
"7664",11051446,2005,21,"No"
"7665",11115629,2005,55,"No"
"7666",11085944,2005,27,"No"
"7667",11281932,2005,43,"Yes"
"7668",10515152,2005,55,"No"
"7669",11055081,2005,46,"No"
"7670",11125173,2005,46,"Yes"
"7671",11206924,2005,56,"No"
"7672",11239756,2005,36,"No"
"7673",11103942,2005,21,"Yes"
"7674",10557837,2005,36,"Yes"
"7675",11170991,2005,6,"inv"
"7676",11227456,2005,38,"Yes"
"7677",11315692,2005,27,"No"
"7678",11197139,2005,17,"Yes"
"7679",11118663,2005,54,"No"
"7680",11113921,2005,56,"No"
"7681",10510447,2005,42,"No"
"7682",10523136,2005,26,"No"
"7683",11041802,2005,54,"Yes"
"7684",11263354,2005,52,"No"
"7685",11158192,2005,38,"No"
"7686",11160061,2005,21,"No"
"7687",10533373,2005,25,"No"
"7688",10502582,2005,14,"No"
"7689",11072101,2005,56,"Yes"
"7690",11162040,2005,43,"Yes"
"7691",10907285,2005,46,"No"
"7692",11063865,2005,27,"Yes"
"7693",11119508,2005,42,"Yes"
"7694",11274286,2005,56,"No"
"7695",11294473,2005,55,"Yes"
"7696",10560419,2005,30,"No"
"7697",11290574,2005,54,"Yes"
"7698",11312249,2005,29,"No"
"7699",11121390,2005,21,"No"
"7700",11114134,2005,39,"No"
"7701",11097639,2005,49,"No"
"7702",11255633,2005,26,"No"
"7703",11292053,2005,56,"in"
"7704",11252066,2005,56,"No"
"7705",10905670,2005,56,"No"
"7706",11273034,2005,27,"No"
"7707",11206832,2005,55,"Yes"
"7708",11071126,2005,21,"No"
"7709",11030178,2005,21,"No"
"7710",11193566,2005,27,"does"
"7711",11045837,2005,56,"No"
"7712",10507262,2005,16,"Yes"
"7713",11168758,2005,54,"Yes"
"7714",11109941,2005,55,"Yes"
"7715",10524400,2005,21,"No"
"7716",11303878,2005,56,"the"
"7717",11263371,2005,55,"No"
"7718",11034855,2005,29,"No"
"7719",11057727,2005,40,"No"
"7720",11268222,2005,27,"Yes"
"7721",10499689,2005,36,"in"
"7722",11152160,2005,27,"No"
"7723",11293146,2005,35,"Yes"
"7724",11203227,2005,27,"No"
"7725",10906739,2005,43,"Yes"
"7726",10517779,2005,55,"No"
"7727",11233035,2005,35,"No"
"7728",11173017,2005,56,"Yes"
"7729",11088575,2005,16,"No"
"7730",11235902,2005,15,"No"
"7731",11216788,2005,56,"No"
"7732",11128910,2005,55,"No"
"7733",11066845,2005,43,"Yes"
"7734",11116043,2005,46,"No"
"7735",11234909,2005,27,"No"
"7736",11302709,2005,36,"No"
"7737",11251108,2005,55,"Yes"
"7738",11093127,2005,27,"Yes"
"7739",11067293,2005,55,"Yes"
"7740",11235685,2005,21,"No"
"7741",10509432,2005,49,"Yes"
"7742",11105822,2005,43,"No"
"7743",11087644,2005,35,"Yes"
"7744",11096950,2005,39,"Yes"
"7745",10523906,2005,46,"No"
"7746",11089464,2005,29,"No"
"7747",11193973,2005,13,"No"
"7748",11063459,2005,25,"No"
